ITEMë²ˆí˜¸	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	LIMIT_TYPE0	LIMIT_VALUE0	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4
12269	Masque de la peur +9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN	LEVEL	60	0	0	13	0	0	0
12280	¹«»ç80+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN	LEVEL	80	0	0	13	0	0	0
12281	¹«»ç80+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN	LEVEL	80	0	0	13	0	0	0
12282	¹«»ç80+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN	LEVEL	80	0	0	13	0	0	0
12283	¹«»ç80+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN	LEVEL	80	0	0	13	0	0	0
12284	¹«»ç80+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN	LEVEL	80	0	0	13	0	0	0
12285	¹«»ç80+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN	LEVEL	80	0	0	13	0	0	0
12286	¹«»ç80+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN	LEVEL	80	0	0	13	0	0	0
12287	¹«»ç80+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN	LEVEL	80	0	0	13	0	0	0
12288	¹«»ç80+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN	LEVEL	80	0	0	13	0	0	0
12289	¹«»ç80+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_ASSASSIN	LEVEL	80	0	0	13	0	0	0
12340	°¡Á×µÎ°Ç+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12341	°¡Á×µÎ°Ç+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12342	°¡Á×µÎ°Ç+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12343	°¡Á×µÎ°Ç+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12344	°¡Á×µÎ°Ç+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12345	°¡Á×µÎ°Ç+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12346	°¡Á×µÎ°Ç+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12347	°¡Á×µÎ°Ç+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12348	°¡Á×µÎ°Ç+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12349	°¡Á×µÎ°Ç+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12360	¿¬È¯µÎ°Ç+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12361	¿¬È¯µÎ°Ç+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12362	¿¬È¯µÎ°Ç+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12363	¿¬È¯µÎ°Ç+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12364	¿¬È¯µÎ°Ç+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12365	¿¬È¯µÎ°Ç+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12366	¿¬È¯µÎ°Ç+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12367	¿¬È¯µÎ°Ç+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12368	¿¬È¯µÎ°Ç+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12369	¿¬È¯µÎ°Ç+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12380	Ã¶·ûµÎ°Ç+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12381	Ã¶·ûµÎ°Ç+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12382	Ã¶·ûµÎ°Ç+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12383	Ã¶·ûµÎ°Ç+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12384	Ã¶·ûµÎ°Ç+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12385	Ã¶·ûµÎ°Ç+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12386	Ã¶·ûµÎ°Ç+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12387	Ã¶·ûµÎ°Ç+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12388	Ã¶·ûµÎ°Ç+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12389	Ã¶·ûµÎ°Ç+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12390	ÀÚ°´60+0 	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12391	ÀÚ°´60+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12392	ÀÚ°´60+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12393	ÀÚ°´60+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12394	ÀÚ°´60+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12395	ÀÚ°´60+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12396	ÀÚ°´60+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12397	ÀÚ°´60+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12398	ÀÚ°´60+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12399	Capuchon orc +9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12400	ÀÚ°´80+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	80	0	0	13	0	0	0
12401	ÀÚ°´80+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	80	0	0	13	0	0	0
12402	ÀÚ°´80+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	80	0	0	13	0	0	0
12403	ÀÚ°´80+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	80	0	0	13	0	0	0
12404	ÀÚ°´80+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	80	0	0	13	0	0	0
12405	ÀÚ°´80+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	80	0	0	13	0	0	0
12406	ÀÚ°´80+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	80	0	0	13	0	0	0
12407	ÀÚ°´80+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	80	0	0	13	0	0	0
12408	ÀÚ°´80+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	80	0	0	13	0	0	0
12409	ÀÚ°´80+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_SURA | ANTI_MUSA	LEVEL	80	0	0	13	0	0	0
12480	ÀûÇ÷Åõ±¸+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12481	ÀûÇ÷Åõ±¸+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12482	ÀûÇ÷Åõ±¸+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12483	ÀûÇ÷Åõ±¸+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12484	ÀûÇ÷Åõ±¸+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12485	ÀûÇ÷Åõ±¸+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12486	ÀûÇ÷Åõ±¸+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12487	ÀûÇ÷Åõ±¸+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12488	ÀûÇ÷Åõ±¸+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12489	ÀûÇ÷Åõ±¸+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12500	¾ÖÈñÅõ±¸+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12501	¾ÖÈñÅõ±¸+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12502	¾ÖÈñÅõ±¸+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12503	¾ÖÈñÅõ±¸+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12504	¾ÖÈñÅõ±¸+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12505	¾ÖÈñÅõ±¸+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12506	¾ÖÈñÅõ±¸+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12507	¾ÖÈñÅõ±¸+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12508	¾ÖÈñÅõ±¸+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12509	¾ÖÈñÅõ±¸+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12520	ºÏ¼ºÅõ±¸+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12521	ºÏ¼ºÅõ±¸+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12522	ºÏ¼ºÅõ±¸+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12523	ºÏ¼ºÅõ±¸+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12524	ºÏ¼ºÅõ±¸+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12525	ºÏ¼ºÅõ±¸+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12526	ºÏ¼ºÅõ±¸+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12527	ºÏ¼ºÅõ±¸+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12528	ºÏ¼ºÅõ±¸+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12529	ºÏ¼ºÅõ±¸+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12530	¼ö¶ó60+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12531	¼ö¶ó60+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12532	¼ö¶ó60+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12533	¼ö¶ó60+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12534	¼ö¶ó60+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12535	¼ö¶ó60+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12536	¼ö¶ó60+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12537	¼ö¶ó60+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12538	¼ö¶ó60+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12539	Heaume Viking +9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_MUDANG | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12540	Heaume magique +0	ITEM_ARMOR	ARMOR_HEAD	1	NONE	LEVEL	80	0	0	13	0	0	0
12541	Heaume magique +1	ITEM_ARMOR	ARMOR_HEAD	1	NONE	LEVEL	80	0	0	13	0	0	0
12542	Heaume magique +2	ITEM_ARMOR	ARMOR_HEAD	1	NONE	LEVEL	80	0	0	13	0	0	0
12543	Heaume magique +3	ITEM_ARMOR	ARMOR_HEAD	1	NONE	LEVEL	80	0	0	13	0	0	0
12544	Heaume magique +4	ITEM_ARMOR	ARMOR_HEAD	1	NONE	LEVEL	80	0	0	13	0	0	0
12545	Heaume magique +5	ITEM_ARMOR	ARMOR_HEAD	1	NONE	LEVEL	80	0	0	13	0	0	0
12546	Heaume magique +6	ITEM_ARMOR	ARMOR_HEAD	1	NONE	LEVEL	80	0	0	13	0	0	0
12547	Heaume magique +7	ITEM_ARMOR	ARMOR_HEAD	1	NONE	LEVEL	80	0	0	13	0	0	0
12548	Heaume magique +8	ITEM_ARMOR	ARMOR_HEAD	1	NONE	LEVEL	80	0	0	13	0	0	0
12549	Heaume magique +9	ITEM_ARMOR	ARMOR_HEAD	1	NONE	LEVEL	80	0	0	13	0	0	0
12620	¹ý¸ð+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12621	¹ý¸ð+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12622	¹ý¸ð+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12623	¹ý¸ð+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12624	¹ý¸ð+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12625	¹ý¸ð+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12626	¹ý¸ð+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12627	¹ý¸ð+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12628	¹ý¸ð+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12629	¹ý¸ð+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	0	0	0	5	0	0	0
12640	ÅÂÀ»¸ð+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12641	ÅÂÀ»¸ð+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12642	ÅÂÀ»¸ð+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12643	ÅÂÀ»¸ð+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12644	ÅÂÀ»¸ð+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12645	ÅÂÀ»¸ð+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12646	ÅÂÀ»¸ð+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12647	ÅÂÀ»¸ð+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12648	ÅÂÀ»¸ð+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12649	ÅÂÀ»¸ð+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	21	0	0	9	0	0	0
12660	¼±±¤¸ð+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12661	¼±±¤¸ð+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12662	¼±±¤¸ð+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12663	¼±±¤¸ð+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12664	¼±±¤¸ð+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12665	¼±±¤¸ð+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12666	¼±±¤¸ð+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12667	¼±±¤¸ð+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12668	¼±±¤¸ð+8	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12669	¼±±¤¸ð+9	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	41	0	0	13	0	0	0
12670	¹«´ç60+0	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12671	¹«´ç60+1	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12672	¹«´ç60+2	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12673	¹«´ç60+3	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12674	¹«´ç60+4	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12675	¹«´ç60+5	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12676	¹«´ç60+6	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
12677	¹«´ç60+7	ITEM_ARMOR	ARMOR_HEAD	1	ANTI_SELL | ANTI_SURA | ANTI_ASSASSIN | ANTI_MUSA	LEVEL	60	0	0	13	0	0	0
